fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,q_max,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,np_100,n_nub,np_001,ta_min,e,np_300,nv_1000,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,q_mar,inso,p_sol,evap,nw_55,w_racha,nw_91,w_rec,ts_20,ts_10,ts_50,glo
1995-13,3175,30.3(12/feb),,,3.0,11.0,,,8.8,41.6(24/jul),23.5,73.0,,,12.0,,73.0,-5.5(12/ene),,1.0,,346.5,94.0,19.0,11.0,39.0,3.6,1.0,15.4,22.0,,,48.0,,,,,34.0,27/23.6(11/may),0.0,270.0,,,,
1996-1,3175,11.8(04),,,0.0,2.0,,,4.7,15.4(06),9.0,0.0,,,3.0,,16.0,0.0(13),,0.0,,84.8,18.0,0.0,10.0,1.0,7.6,0.0,8.0,11.3,,,14.0,,,,,8.0,18/21.7(22),0.0,304.0,,,,
1996-2,3175,4.5(25),,,0.0,0.0,,,1.0,17.2(17),7.6,0.0,,,0.0,,6.0,-4.6(23),,0.0,,10.3,7.0,0.0,15.0,14.0,6.0,0.0,6.1,11.3,,,3.0,,,,,10.0,27/29.7(07),2.0,366.0,,,,
1996-3,3175,8.4(29),,,0.0,0.0,,,4.0,24.6(23),10.7,0.0,,,0.0,,8.0,-2.0(17),,0.0,,18.9,8.0,1.0,9.0,6.0,9.2,0.0,9.8,15.6,,,6.0,,,,,0.0,23/14.4(31),0.0,238.0,,,,
1996-4,3175,5.7(28),,,0.0,0.0,,,6.6,25.4(14),10.5,0.0,,,0.0,,4.0,0.5(03),,0.0,,14.3,6.0,0.0,9.0,0.0,12.2,0.0,13.2,19.7,,,3.0,,,,,2.0,24/20.6(01),0.0,242.0,,,,
1996-5,3175,17.6(10),,,2.0,0.0,,,9.5,33.2(30),16.5,5.0,,,4.0,,11.0,3.5(03),,0.0,,82.7,11.0,2.0,11.0,0.0,10.7,0.0,15.6,21.7,,,9.0,,,,,4.0,22/17.2(18),0.0,242.0,,,,
1996-6,3175,0.4(16),,,0.0,0.0,,,15.0,35.8(29),19.8,19.0,,,0.0,,2.0,9.5(03),,0.0,,0.5,2.0,3.0,12.0,0.0,22.5,0.0,22.7,30.3,,,0.0,,,,,1.0,11/16.9(17),0.0,264.0,,,,
1996-7,3175,5.4(14),,,0.0,0.0,,,17.1,38.3(20),22.6,24.0,,,0.0,,1.0,10.5(08),,0.0,,5.4,2.0,0.0,12.0,0.0,24.7,0.0,24.9,32.7,,,1.0,,,,,4.0,24/18.6(25),0.0,273.0,,,,
1996-8,3175,6.7(07),,,0.0,0.0,,,15.9,36.0(01),19.6,21.0,,,0.0,,3.0,9.5(29),,0.0,,11.6,4.0,4.0,11.0,0.0,25.5,0.0,23.4,30.9,,,2.0,,,,,1.0,34/18.6(14),0.0,265.0,,,,
1996-9,3175,8.4(09),,,0.0,0.0,,,11.1,32.0(29),14.4,3.0,,,0.0,,8.0,7.0(23),,0.0,,26.7,8.0,1.0,10.0,0.0,17.8,0.0,18.2,25.2,,,6.0,,,,,1.0,25/17.5(04),0.0,250.0,,,,
1996-10,3175,6.5(13),,,0.0,0.0,,,7.4,26.8(23),12.0,0.0,,,0.0,,1.0,0.5(31),,0.0,,6.5,2.0,0.0,9.0,0.0,15.6,0.0,14.6,21.7,,,1.0,,,,,3.0,36/17.2(01),0.0,240.0,,,,
1996-11,3175,22.1(11),,,0.0,1.0,,,4.4,23.6(02),11.0,0.0,,,3.0,,8.0,-0.8(16),,0.0,,61.1,10.0,0.0,13.0,1.0,8.0,0.0,9.8,15.2,,,5.0,,,,,4.0,27/20.8(20),0.0,308.0,,,,
1996-12,3175,18.9(12),,,0.0,0.0,,,4.3,18.0(02),10.0,0.0,,,2.0,,20.0,-3.3(27),,0.0,,115.2,18.0,0.0,11.0,3.0,3.0,2.0,7.4,10.5,,,17.0,,,,,1.0,01/15.6(08),0.0,264.0,,,,
1996-13,3175,22.1(11/nov),,,2.0,3.0,,,8.4,38.3(20/jul),22.6,72.0,,,12.0,,88.0,-4.6(23/feb),,0.0,,438.0,96.0,11.0,11.0,25.0,3.0,2.0,14.5,20.5,,,67.0,,,,,39.0,27/29.7(07/feb),2.0,271.0,,,,
1997-1,3175,19.5(19),,,0.0,1.0,,,2.6,16.5(11),8.4,0.0,,,,,,-4.0(07),,,,85.3,13.0,0.0,7.0,7.0,1.1,5.0,6.4,10.2,,,,,,,,1.0,27/16.4(09),0.0,187.0,,,,
1997-2,3175,2.3(02),,,0.0,2.0,,,2.8,22.0(27),9.5,0.0,,,0.0,,3.0,-1.2(09),,0.0,,2.8,3.0,0.0,7.0,3.0,12.0,0.0,9.4,15.9,,,1.0,,,,,1.0,29/15.6(14),0.0,214.0,,,,
1997-3,3175,0.0(--),,,0.0,0.0,,,4.6,25.8(18),7.5,0.0,,,0.0,,0.0,1.0(10),,0.0,,0.0,0.0,0.0,7.0,0.0,16.0,0.0,13.3,22.0,,,0.0,,,,,2.0,06/18.1(25),0.0,199.0,,,,
1997-4,3175,19.3(19),,,0.0,0.0,,,8.8,27.1(30),12.5,0.0,,,1.0,,7.0,3.8(11),,0.0,,30.0,8.0,1.0,9.0,0.0,16.5,0.0,15.6,22.4,,,5.0,,,,,0.0,05/13.9(05),0.0,227.0,,,,
1997-5,3175,13.0(15),,,0.0,0.0,,,10.5,29.3(29),14.8,0.0,,,3.0,,12.0,1.0(08),,0.0,,68.3,15.0,4.0,12.0,0.0,15.0,0.0,16.7,22.8,,,10.0,,,,,5.0,27/21.7(07),0.0,258.0,,,,
1997-6,3175,6.4(04),,,0.0,0.0,,,13.3,32.4(25),18.0,3.0,,,0.0,,4.0,9.5(29),,0.0,,7.8,6.0,0.0,14.0,0.0,18.1,0.0,19.6,25.9,,,2.0,,,,,1.0,17/15.6(04),0.0,292.0,,,,
1997-7,3175,12.3(23),2.0,48.0,1.0,0.0,955.3(06),946.3,15.6,35.0(26),20.5,21.0,0.0,8.0,2.0,21.0,9.0,8.6(03),146.0,0.0,0.0,33.1,9.0,10.0,11.0,0.0,21.9,0.0,23.2,30.8,0.0,939.9(02),6.0,1014.2,9.9,67.0,1905.0,2.0,19/21.7(15),0.0,271.0,,,,
1997-8,3175,3.6(27),3.0,47.0,0.0,0.0,952.9(29),945.7,17.9,37.8(01),21.8,22.0,0.0,11.0,0.0,17.0,6.0,10.0(29),148.0,0.0,0.0,11.0,9.0,7.0,11.0,0.0,23.3,0.0,24.8,31.8,0.0,940.1(07),4.0,1013.3,10.1,74.0,1970.0,2.0,22/17.5(04),0.0,242.0,,,,
1997-9,3175,21.3(25),3.0,54.0,0.0,0.0,953.1(08),947.5,15.6,34.5(11),18.4,12.0,0.0,8.0,2.0,19.0,4.0,12.5(02),146.0,0.0,0.0,40.3,4.0,2.0,9.0,0.0,20.0,0.0,22.5,29.3,0.0,941.1(11),4.0,1015.8,8.1,65.0,1411.0,0.0,36/12.8(24),0.0,199.0,,,,
1997-10,3175,5.1(20),7.0,65.0,0.0,0.0,953.9(09),946.1,11.1,29.6(04),16.5,0.0,0.0,10.0,0.0,14.0,9.0,0.5(31),128.0,0.0,0.0,18.4,9.0,0.0,8.0,0.0,16.2,0.0,17.1,23.0,0.0,938.5(06),6.0,1015.9,6.8,61.0,1035.0,,,,,,,,
1997-11,3175,44.5(05),12.0,84.0,0.0,5.0,951.3(15),941.0,6.4,19.3(03),11.8,0.0,0.0,0.0,5.0,18.0,21.0,0.4(23),104.0,1.0,3.0,169.4,19.0,0.0,11.0,0.0,7.6,0.0,9.9,13.4,0.0,912.3(06),15.0,1012.3,3.0,30.0,279.0,2.0,18/26.7(06),1.0,296.0,,,,
1997-12,3175,10.1(16),15.0,85.0,0.0,7.0,961.3(24),945.7,3.3,16.4(02),8.2,0.0,0.0,1.0,1.0,15.0,17.0,-3.4(15),86.0,0.0,5.0,63.4,17.0,0.0,9.0,7.0,6.0,1.0,6.9,10.3,0.0,926.1(18),13.0,1018.2,2.5,27.0,311.0,,,,,,,,
1997-13,3175,44.5(05/nov),,,1.0,15.0,,,9.4,37.8(01/ago),21.8,58.0,,,,,,-4.0(07/ene),,,,529.8,112.0,24.0,10.0,17.0,1.1,6.0,15.5,21.5,,,,,,,,,,,,,,,
1998-1,3175,11.6(26),11.0,81.0,0.0,3.0,958.3(09),948.5,2.5,16.0(21),8.2,0.0,0.0,3.0,1.0,17.0,7.0,-2.4(25),83.0,0.0,0.0,34.7,7.0,0.0,9.0,8.0,6.5,1.0,6.9,11.2,0.0,933.7(31),6.0,1021.1,3.4,36.0,405.0,,,,,,,,
1998-2,3175,32.7(02),5.0,73.0,0.0,1.0,964.2(23),953.1,4.2,22.0(17),8.0,0.0,0.0,6.0,1.0,17.0,6.0,-0.6(24),88.0,1.0,0.0,42.8,6.0,0.0,6.0,1.0,8.3,0.0,9.6,15.0,0.0,929.9(03),4.0,1025.4,6.3,58.0,462.0,,,,,,,,
1998-3,3175,9.6(29),4.0,58.0,0.0,0.0,959.7(19),950.9,4.9,23.7(21),12.4,0.0,0.0,10.0,0.0,17.0,3.0,-1.2(14),84.0,0.0,0.0,16.3,3.0,0.0,8.0,1.0,13.6,0.0,12.3,19.7,0.0,937.5(29),3.0,1022.3,7.6,63.0,1088.0,,,,,,,,
1998-4,3175,8.7(28),8.0,65.0,1.0,1.0,953.3(24),941.4,5.4,27.2(25),11.2,0.0,0.0,2.0,0.0,20.0,13.0,0.2(18),90.0,0.0,0.0,37.7,12.0,0.0,16.0,0.0,10.0,0.0,11.0,16.5,0.0,930.2(10),12.0,1012.3,7.0,52.0,822.0,5.0,24/21.1(16),0.0,432.0,,,,
1998-5,3175,16.3(15),6.0,66.0,0.0,0.0,951.0(09),943.6,9.7,27.4(18),14.4,0.0,0.0,2.0,2.0,23.0,14.0,3.0(05),123.0,0.0,0.0,74.8,16.0,9.0,11.0,0.0,14.4,0.0,15.6,21.4,0.0,936.2(27),12.0,1013.3,6.9,48.0,894.0,,,,,,,,
1998-6,3175,8.2(04),3.0,49.0,0.0,0.0,955.3(17),946.5,14.7,36.7(30),19.6,15.0,0.0,14.0,0.0,13.0,4.0,7.5(12),144.0,0.0,0.0,13.6,5.0,4.0,11.0,0.0,22.2,0.0,22.4,30.1,0.0,936.6(30),3.0,1014.4,11.5,77.0,1776.0,1.0,20/16.9(04),0.0,236.0,,,,
1998-7,3175,0.0(--),0.0,38.0,0.0,0.0,951.9(04),945.0,17.4,38.4(30),21.5,27.0,0.0,24.0,0.0,7.0,0.0,12.0(03),141.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,27.0,0.0,26.0,34.4,0.0,939.7(01),0.0,1011.9,12.3,83.0,2685.0,1.0,24/16.1(01),0.0,277.0,,,,
1998-8,3175,15.8(27),2.0,41.0,0.0,0.0,955.3(04),946.6,17.5,39.2(11),23.5,28.0,0.0,13.0,2.0,16.0,3.0,11.7(03),141.0,0.0,0.0,28.1,3.0,4.0,9.0,0.0,25.4,0.0,25.9,34.2,0.0,940.5(31),2.0,1013.9,10.9,79.0,2222.0,1.0,14/17.5(15),0.0,241.0,,,,
1998-9,3175,17.6(24),6.0,58.0,0.0,0.0,952.1(20),944.2,14.5,33.8(09),20.8,8.0,0.0,6.0,2.0,18.0,8.0,10.0(27),140.0,0.0,0.0,53.7,10.0,3.0,12.0,0.0,18.5,0.0,20.6,26.7,0.0,935.3(25),7.0,1012.7,7.0,55.0,1294.0,1.0,24/19.4(25),0.0,262.0,,,,
1998-10,3175,6.7(05),3.0,67.0,0.0,0.0,958.6(23),949.7,6.9,24.9(13),12.0,0.0,0.0,10.0,0.0,18.0,5.0,2.5(20),107.0,0.0,0.0,11.2,7.0,0.0,8.0,0.0,13.7,0.0,13.7,20.4,0.0,933.7(05),2.0,1020.6,7.3,66.0,820.0,1.0,35/15.6(08),0.0,179.0,,,,
1998-11,3175,21.6(03),2.0,74.0,0.0,1.0,958.3(09),949.1,3.3,21.4(01),12.2,0.0,0.0,8.0,1.0,20.0,2.0,-4.6(22),90.0,0.0,0.0,24.8,4.0,0.0,8.0,6.0,10.0,0.0,9.2,15.1,0.0,935.9(04),2.0,1021.3,5.9,59.0,606.0,,,,,,,,
1998-12,3175,8.2(29),6.0,75.0,0.0,3.0,964.5(13),951.0,-1.8,17.1(16),5.8,0.0,0.0,9.0,0.0,16.0,7.0,-6.4(28),66.0,0.0,1.0,14.3,6.0,0.0,7.0,22.0,7.3,0.0,4.8,11.3,2.0,924.5(31),3.0,1024.5,5.4,58.0,543.0,3.0,13/19.2(31),0.0,194.0,,,,
1998-13,3175,32.7(02/feb),56.0,62.0,1.0,9.0,964.5(13/dic),947.5,8.3,39.2(11/ago),23.5,78.0,0.0,107.0,9.0,202.0,72.0,-6.4(28/dic),108.0,1.0,1.0,352.0,79.0,20.0,10.0,38.0,6.5,1.0,14.8,21.3,2.0,924.5(31/dic),56.0,1017.8,7.6,61.0,13617.0,,,,,,,,
1999-1,3175,4.2(09),4.0,75.0,1.0,1.0,961.5(25),949.2,-0.9,16.5(28),5.0,0.0,0.0,13.0,0.0,14.0,4.0,-5.8(13),69.0,0.0,1.0,9.8,3.0,0.0,9.0,20.0,5.7,0.0,5.1,11.1,0.0,926.2(01),3.0,1022.4,5.8,60.0,492.0,2.0,19/16.4(09),0.0,234.0,,,,
1999-2,3175,8.5(24),2.0,65.0,1.0,0.0,963.7(03),950.4,-0.7,20.0(22),6.5,0.0,0.0,9.0,0.0,17.0,4.0,-9.0(01),66.0,0.0,0.0,11.7,4.0,1.0,11.0,19.0,6.5,0.0,6.6,13.9,0.0,934.7(09),3.0,1023.3,7.4,70.0,689.0,1.0,36/16.7(05),0.0,253.0,,,,
1999-3,3175,7.1(24),4.0,53.0,0.0,0.0,955.7(01),943.2,3.4,24.5(31),9.4,0.0,0.0,8.0,0.0,19.0,8.0,-1.5(07),67.0,0.0,0.0,17.5,8.0,1.0,12.0,3.0,10.5,0.0,10.2,17.0,0.0,934.2(11),3.0,1014.5,7.3,61.0,977.0,4.0,30/16.1(04),0.0,291.0,,,,
1999-4,3175,31.6(27),5.0,48.0,1.0,0.0,956.6(06),945.8,5.9,28.8(06),11.4,0.0,0.0,7.0,1.0,18.0,9.0,-1.4(16),75.0,1.0,0.0,42.7,9.0,5.0,14.0,1.0,12.6,0.0,13.3,20.6,0.0,931.8(14),6.0,1016.4,8.5,64.0,1307.0,3.0,23/16.1(16),0.0,340.0,,,,
1999-5,3175,6.5(01),8.0,51.0,0.0,0.0,953.1(21),944.7,10.6,33.2(24),17.5,6.0,0.0,3.0,0.0,20.0,10.0,5.2(20),107.0,0.0,0.0,36.2,11.0,5.0,12.0,0.0,15.0,0.0,17.9,25.1,0.0,934.2(17),7.0,1013.8,8.7,60.0,1321.0,3.0,18/19.4(31),0.0,265.0,,,,
1999-6,3175,15.0(24),1.0,41.0,0.0,0.0,951.7(09),946.6,14.2,36.3(30),18.8,17.0,0.0,9.0,1.0,20.0,5.0,10.1(04),116.0,0.0,0.0,22.4,7.0,8.0,12.0,0.0,24.7,0.0,22.4,30.6,0.0,940.2(05),4.0,1014.7,10.8,72.0,1822.0,2.0,02/19.2(17),0.0,286.0,,,,
1999-7,3175,7.5(26),1.0,37.0,0.0,0.0,952.7(07),944.3,17.9,39.2(16),21.4,30.0,0.0,17.0,0.0,13.0,3.0,14.8(05),132.0,0.0,0.0,9.6,3.0,2.0,11.0,0.0,28.6,0.0,26.5,34.9,0.0,937.1(11),2.0,1011.2,11.3,77.0,2444.0,2.0,21/21.1(26),0.0,270.0,,,,
1999-8,3175,1.3(07),3.0,36.0,0.0,0.0,949.3(11),943.3,17.3,39.0(24),22.0,28.0,0.0,15.0,0.0,13.0,1.0,12.9(08),119.0,0.0,0.0,1.3,2.0,0.0,13.0,0.0,26.0,0.0,25.3,33.4,0.0,935.3(07),1.0,1010.5,10.4,76.0,2433.0,1.0,24/15.6(07),0.0,267.0,,,,
1999-9,3175,15.9(01),3.0,56.0,0.0,0.0,952.9(10),944.0,13.8,32.5(12),19.0,8.0,0.0,6.0,3.0,21.0,7.0,8.9(20),133.0,0.0,0.0,49.2,7.0,2.0,10.0,0.0,17.2,0.0,20.2,26.5,0.0,925.8(19),6.0,1012.7,7.4,59.0,1198.0,0.0,19/14.4(19),0.0,250.0,,,,
1999-10,3175,24.8(26),12.0,72.0,0.0,3.0,956.3(09),945.7,10.0,25.4(02),13.9,0.0,0.0,2.0,3.0,17.0,17.0,6.3(04),122.0,0.0,1.0,94.3,17.0,3.0,10.0,0.0,14.3,0.0,15.0,20.0,0.0,925.8(20),12.0,1015.9,4.1,36.0,664.0,0.0,21/14.4(24),0.0,251.0,,,,
1999-11,3175,13.3(12),4.0,72.0,0.0,0.0,958.5(27),949.4,1.4,20.5(01),8.4,0.0,0.0,11.0,2.0,15.0,8.0,-3.1(28),75.0,0.0,0.0,33.4,7.0,0.0,9.0,10.0,5.5,1.0,7.1,12.8,0.0,937.5(21),4.0,1022.1,6.2,62.0,500.0,0.0,36/14.4(19),0.0,257.0,,,,
1999-12,3175,8.2(29),7.0,81.0,0.0,6.0,958.7(18),951.1,1.2,15.1(01),10.2,0.0,0.0,6.0,0.0,18.0,9.0,-4.2(21),77.0,0.0,4.0,21.4,8.0,0.0,10.0,11.0,3.7,0.0,5.6,10.0,1.0,933.8(15),4.0,1024.3,3.8,40.0,397.0,3.0,25/19.7(27),0.0,247.0,,,,
1999-13,3175,31.6(27/abr),54.0,57.0,3.0,10.0,963.7(03/feb),946.5,7.8,39.2(16/jul),22.0,89.0,0.0,106.0,10.0,205.0,85.0,-9.0(01/feb),97.0,1.0,6.0,349.5,86.0,27.0,11.0,64.0,3.7,1.0,14.6,21.3,1.0,925.8(19/sep),55.0,1016.8,7.6,61.0,14244.0,21.0,21/21.1(26/jul),0.0,268.0,,,,
2000-1,3175,11.6(13),3.0,76.0,0.0,3.0,962.7(30),952.3,-1.7,16.5(31),2.2,0.0,0.0,16.0,1.0,12.0,5.0,-4.4(22),62.0,0.0,2.0,19.5,4.0,0.0,5.0,25.0,1.2,1.0,4.0,9.7,0.0,936.1(14),3.0,1026.2,6.4,66.0,289.0,0.0,05/12.8(19),0.0,155.0,,,,
2000-2,3175,0.4(01),2.0,64.0,0.0,0.0,962.9(04),955.6,1.3,20.3(29),4.8,0.0,0.0,10.0,0.0,17.0,1.0,-2.0(06),77.0,0.0,0.0,0.4,1.0,0.0,6.0,5.0,11.7,0.0,9.3,17.2,0.0,948.9(19),0.0,1028.1,7.7,71.0,562.0,0.0,35/11.9(17),0.0,150.0,,,,
2000-3,3175,22.5(20),4.0,55.0,1.0,0.0,959.9(09),948.7,4.1,23.8(11),8.0,0.0,0.0,8.0,1.0,19.0,6.0,-1.7(29),75.0,0.0,0.0,40.7,7.0,0.0,8.0,2.0,10.0,0.0,11.1,18.2,0.0,938.6(28),4.0,1020.1,7.4,62.0,984.0,0.0,07/13.9(16),0.0,230.0,,,,
2000-4,3175,18.8(02),12.0,68.0,1.0,0.0,950.5(23),939.2,5.8,22.0(21),10.6,0.0,0.0,0.0,2.0,18.0,20.0,0.5(06),91.0,0.0,0.0,74.3,20.0,2.0,14.0,0.0,11.0,0.0,10.8,15.7,0.0,917.1(02),12.0,1010.0,5.1,38.0,588.0,6.0,18/18.1(02),0.0,321.0,,,,
2000-5,3175,6.8(08),6.0,63.0,0.0,1.0,951.3(29),944.9,10.7,33.8(31),14.5,2.0,0.0,3.0,0.0,22.0,12.0,7.2(05),132.0,0.0,1.0,34.6,12.0,4.0,7.0,0.0,16.2,0.0,17.5,24.3,0.0,938.2(20),9.0,1014.1,8.0,55.0,756.0,1.0,27/16.7(03),0.0,189.0,,,,
2000-6,3175,27.1(04),1.0,39.0,0.0,0.0,954.3(11),947.7,14.1,38.5(26),19.8,20.0,0.0,18.0,2.0,11.0,3.0,8.0(11),118.0,0.0,0.0,37.9,3.0,3.0,12.0,0.0,21.0,0.0,22.6,31.1,0.0,939.1(08),2.0,1015.7,11.9,79.0,1755.0,,,,,,,,
2000-7,3175,15.7(16),0.0,39.0,0.0,0.0,951.0(14),944.7,15.8,38.6(31),20.2,22.0,0.0,20.0,1.0,11.0,2.0,10.4(12),128.0,0.0,0.0,16.6,4.0,1.0,13.0,0.0,24.0,0.0,24.0,32.1,0.0,937.8(10),1.0,1012.2,11.8,80.0,2246.0,1.0,24/15.6(25),0.0,294.0,,,,
2000-8,3175,0.0(--),1.0,34.0,0.0,0.0,953.1(04),946.4,15.9,38.5(16),20.7,23.0,0.0,19.0,0.0,11.0,0.0,11.0(22),109.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,26.8,0.0,24.4,32.9,0.0,939.8(30),0.0,1014.0,11.1,81.0,2241.0,2.0,23/18.9(01),0.0,262.0,,,,
2000-9,3175,5.0(19),1.0,45.0,0.0,0.0,951.7(05),945.2,12.3,34.7(07),17.2,15.0,0.0,15.0,0.0,14.0,4.0,5.0(21),111.0,0.0,0.0,13.0,6.0,3.0,9.0,0.0,20.0,0.0,20.7,29.1,0.0,934.2(19),3.0,1013.8,9.2,73.0,1546.0,1.0,25/17.5(11),0.0,220.0,,,,
2000-10,3175,6.7(20),3.0,58.0,0.0,1.0,957.8(18),946.4,7.9,28.6(04),13.8,0.0,0.0,1.0,0.0,27.0,5.0,2.0(15),97.0,0.0,1.0,19.1,5.0,0.0,9.0,0.0,15.9,0.0,14.7,21.5,0.0,929.8(11),4.0,1016.7,6.9,62.0,999.0,1.0,24/18.6(11),0.0,241.0,,,,
2000-11,3175,20.2(22),8.0,79.0,0.0,3.0,953.0(27),944.3,3.3,19.0(28),11.0,0.0,0.0,3.0,3.0,19.0,15.0,-2.0(18),91.0,0.0,1.0,84.3,16.0,0.0,11.0,5.0,7.4,0.0,8.3,13.3,0.0,928.5(06),9.0,1016.2,4.3,44.0,446.0,1.0,28/20.3(06),0.0,288.0,,,,
2000-12,3175,21.1(06),14.0,81.0,0.0,3.0,961.3(11),944.1,3.5,16.7(07),9.5,0.0,0.0,2.0,6.0,15.0,18.0,-3.0(17),86.0,0.0,1.0,125.8,18.0,0.0,10.0,6.0,7.5,0.0,7.3,11.1,0.0,924.2(26),14.0,1016.3,1.8,19.0,339.0,5.0,21/23.6(07),0.0,246.0,,,,
2000-13,3175,27.1(04/jun),55.0,58.0,2.0,11.0,962.9(04/feb),946.6,7.8,38.6(31/jul),20.7,82.0,0.0,115.0,16.0,196.0,91.0,-4.4(22/ene),98.0,0.0,6.0,466.2,97.0,13.0,10.0,43.0,1.2,1.0,14.6,21.4,0.0,917.1(02/abr),61.0,1017.0,7.6,61.0,12751.0,,,,,,,,
2001-1,3175,12.2(11),16.0,82.0,0.0,0.0,956.3(20),944.9,3.1,15.3(31),8.6,0.0,0.0,2.0,3.0,13.0,18.0,-2.0(08),85.0,0.0,0.0,67.5,19.0,0.0,12.0,7.0,5.0,0.0,7.1,11.0,0.0,929.1(28),13.0,1017.2,3.1,32.0,382.0,5.0,05/19.2(29),0.0,292.0,,,,
2001-2,3175,9.8(07),3.0,68.0,0.0,1.0,964.9(11),949.2,2.0,18.8(12),7.2,0.0,0.0,9.0,0.0,16.0,6.0,-4.2(26),74.0,0.0,0.0,20.8,7.0,0.0,11.0,7.0,9.5,1.0,7.8,13.6,0.0,930.7(27),3.0,1021.7,6.8,63.0,610.0,4.0,24/18.6(04),0.0,284.0,,,,
2001-3,3175,12.5(01),13.0,70.0,0.0,1.0,952.7(31),941.8,7.3,26.2(23),11.9,0.0,0.0,1.0,2.0,17.0,12.0,1.5(13),103.0,0.0,0.0,53.7,13.0,1.0,14.0,0.0,6.6,0.0,12.3,17.1,0.0,920.7(02),8.0,1012.4,4.7,39.0,708.0,7.0,22/24.2(02),0.0,327.0,,,,
2001-4,3175,12.1(17),3.0,49.0,0.0,0.0,956.6(08),946.1,6.1,25.0(16),11.4,0.0,0.0,8.0,1.0,19.0,3.0,2.2(22),80.0,0.0,0.0,13.6,4.0,1.0,13.0,0.0,12.5,0.0,13.1,20.0,0.0,934.2(29),2.0,1016.6,9.2,69.0,1160.0,3.0,27/17.5(07),0.0,309.0,,,,
2001-5,3175,12.2(09),5.0,55.0,0.0,0.0,955.5(28),944.8,9.9,36.0(31),17.4,7.0,0.0,5.0,1.0,21.0,10.0,0.4(01),112.0,0.0,0.0,29.9,12.0,5.0,9.0,0.0,11.6,0.0,16.8,23.6,0.0,936.9(03),9.0,1014.2,7.8,54.0,1143.0,0.0,01/14.4(18),0.0,216.0,,,,
2001-6,3175,4.4(09),0.0,33.0,0.0,0.0,953.7(18),946.4,14.5,39.0(24),20.4,22.0,0.0,19.0,0.0,11.0,1.0,8.5(11),104.0,0.0,0.0,4.4,1.0,0.0,10.0,0.0,22.0,0.0,23.5,32.5,0.0,939.5(08),1.0,1014.0,11.8,78.0,2227.0,0.0,26/13.9(15),0.0,247.0,,,,
2001-7,3175,2.3(08),2.0,39.0,0.0,0.0,952.5(01),945.1,15.9,39.0(31),22.0,22.0,0.0,14.0,0.0,15.0,2.0,9.0(29),131.0,0.0,0.0,2.9,2.0,0.0,11.0,0.0,25.0,0.0,24.3,32.6,0.0,935.9(04),1.0,1012.5,10.6,72.0,2277.0,2.0,36/17.5(02),0.0,263.0,,,,
2001-8,3175,9.6(13),0.0,38.0,0.0,0.0,953.7(05),946.0,18.0,38.5(24),24.5,31.0,0.0,8.0,0.0,23.0,3.0,14.2(20),134.0,0.0,0.0,9.9,3.0,3.0,10.0,0.0,30.0,0.0,25.9,33.8,0.0,940.5(19),1.0,1013.2,10.3,75.0,2192.0,1.0,12/15.6(13),0.0,247.0,,,,
2001-9,3175,10.3(21),4.0,49.0,0.0,0.0,950.6(08),944.9,13.0,34.1(04),18.5,14.0,0.0,11.0,1.0,15.0,5.0,7.9(26),118.0,0.0,0.0,20.7,5.0,0.0,8.0,0.0,17.1,0.0,20.5,27.9,0.0,934.3(22),5.0,1013.5,8.4,67.0,1452.0,0.0,05/15.0(17),0.0,234.0,,,,
2001-10,3175,20.8(19),10.0,72.0,0.0,0.0,958.6(24),948.2,10.9,28.0(02),14.8,0.0,0.0,4.0,1.0,17.0,13.0,6.5(24),135.0,0.0,0.0,58.9,13.0,1.0,9.0,0.0,15.4,0.0,16.5,22.0,0.0,934.3(19),8.0,1018.2,5.5,50.0,636.0,3.0,21/20.0(19),0.0,217.0,,,,
2001-11,3175,2.5(17),2.0,70.0,0.0,0.0,957.0(02),949.7,1.6,20.0(01),10.4,0.0,0.0,9.0,0.0,19.0,5.0,-5.0(11),76.0,0.0,0.0,5.5,8.0,0.0,11.0,12.0,7.1,0.0,7.6,13.5,0.0,941.1(11),2.0,1022.3,5.7,58.0,678.0,5.0,04/22.2(10),0.0,283.0,,,,
2001-12,3175,7.1(30),7.0,75.0,0.0,8.0,959.9(05),950.1,-3.0,17.0(06),4.0,0.0,0.0,11.0,0.0,13.0,4.0,-9.2(16),60.0,0.0,4.0,15.9,2.0,0.0,4.0,27.0,2.6,2.0,3.1,9.1,0.0,938.5(23),4.0,1024.0,4.3,46.0,133.0,1.0,02/15.6(14),0.0,142.0,,,,
2001-13,3175,20.8(19/oct),65.0,58.0,0.0,10.0,964.9(11/feb),946.4,8.3,39.0(24/jun),24.5,96.0,0.0,101.0,9.0,199.0,82.0,-9.2(16/dic),101.0,0.0,4.0,303.7,89.0,11.0,10.0,53.0,2.6,3.0,14.9,21.4,0.0,920.7(02/mar),57.0,1016.7,7.4,59.0,13598.0,31.0,22/24.2(02/mar),0.0,255.0,,,,
